filename,path,category,model_id,mass,scale,object_file,num_grasps,success_rate,mean_quality,max_quality,scale_suspect
Calculator_3b947648cfb77c92dc6e31f308657eca_0.03988385484348776.h5,D:\3d-grasp-pose-estimation\dataset\grasps\Calculator_3b947648cfb77c92dc6e31f308657eca_0.03988385484348776.h5,Calculator,3b947648cfb77c92dc6e31f308657eca,0.1112733495,0.0398838548,meshes/Calculator/3b947648cfb77c92dc6e31f308657eca.obj,2000,0.734,0.5756007246965801,0.9676848733916772,False
Calculator_473ea02038078433988af32f989056a2_0.0012995009015940961.h5,D:\3d-grasp-pose-estimation\dataset\grasps\Calculator_473ea02038078433988af32f989056a2_0.0012995009015940961.h5,Calculator,473ea02038078433988af32f989056a2,0.0223679807,0.0012995009,meshes/Calculator/473ea02038078433988af32f989056a2.obj,2000,0.929,0.6505401551571222,0.9864107410659044,True
Calculator_473ea02038078433988af32f989056a2_0.001854207747333579.h5,D:\3d-grasp-pose-estimation\dataset\grasps\Calculator_473ea02038078433988af32f989056a2_0.001854207747333579.h5,Calculator,473ea02038078433988af32f989056a2,0.0649788765,0.0018542077,meshes/Calculator/473ea02038078433988af32f989056a2.obj,2000,0.92,0.6661642721784595,0.973680383930585,True
Calculator_52ffe1a907d8349bd48efd896a2846bc_0.016179033555004312.h5,D:\3d-grasp-pose-estimation\dataset\grasps\Calculator_52ffe1a907d8349bd48efd896a2846bc_0.016179033555004312.h5,Calculator,52ffe1a907d8349bd48efd896a2846bc,0.0081416051,0.0161790336,meshes/Calculator/52ffe1a907d8349bd48efd896a2846bc.obj,2000,0.7905,0.5377112266010688,0.9662491842238892,False
Calculator_57f8d6a2c733c5795bbea6ee257e41cc_0.014772785793104039.h5,D:\3d-grasp-pose-estimation\dataset\grasps\Calculator_57f8d6a2c733c5795bbea6ee257e41cc_0.014772785793104039.h5,Calculator,57f8d6a2c733c5795bbea6ee257e41cc,0.0206943404,0.0147727858,meshes/Calculator/57f8d6a2c733c5795bbea6ee257e41cc.obj,2000,0.9615,0.6945422356881968,0.9687232421822692,False
Calculator_58787f4e0d10d8eee04b0ea419de85e_0.029843567347268667.h5,D:\3d-grasp-pose-estimation\dataset\grasps\Calculator_58787f4e0d10d8eee04b0ea419de85e_0.029843567347268667.h5,Calculator,58787f4e0d10d8eee04b0ea419de85e,0.0416704106,0.0298435673,meshes/Calculator/58787f4e0d10d8eee04b0ea419de85e.obj,2000,0.9195,0.617972908094341,0.966468726521206,False
Calculator_5e82ba29356e199ba701d7974c476044_0.04203819651164185.h5,D:\3d-grasp-pose-estimation\dataset\grasps\Calculator_5e82ba29356e199ba701d7974c476044_0.04203819651164185.h5,Calculator,5e82ba29356e199ba701d7974c476044,0.1058288457,0.0420381965,meshes/Calculator/5e82ba29356e199ba701d7974c476044.obj,2000,0.9325,0.5620737974038539,0.9350497791332032,False
Calculator_62b3e184f027575ecd0ef049f5791ffc_0.0011774411121421016.h5,D:\3d-grasp-pose-estimation\dataset\grasps\Calculator_62b3e184f027575ecd0ef049f5791ffc_0.0011774411121421016.h5,Calculator,62b3e184f027575ecd0ef049f5791ffc,0.1801502821,0.0011774411,meshes/Calculator/62b3e184f027575ecd0ef049f5791ffc.obj,2000,0.911,0.6718658359542,0.973924413378393,True
Calculator_62be0f7fe8076ede31fd93e535713515_0.04818599021288477.h5,D:\3d-grasp-pose-estimation\dataset\grasps\Calculator_62be0f7fe8076ede31fd93e535713515_0.04818599021288477.h5,Calculator,62be0f7fe8076ede31fd93e535713515,0.0838213941,0.0481859902,meshes/Calculator/62be0f7fe8076ede31fd93e535713515.obj,2000,0.8125,0.58034719521188,0.9634354072654052,False
Calculator_6679ba12b3966188de86c9f6866913f8_0.01819459488987794.h5,D:\3d-grasp-pose-estimation\dataset\grasps\Calculator_6679ba12b3966188de86c9f6866913f8_0.01819459488987794.h5,Calculator,6679ba12b3966188de86c9f6866913f8,0.0435147661,0.0181945949,meshes/Calculator/6679ba12b3966188de86c9f6866913f8.obj,2000,0.796,0.5775646182974833,0.9781056348812588,False
Calculator_67efcc256e30d958873597b3ac6495b5_0.00094052190255744.h5,D:\3d-grasp-pose-estimation\dataset\grasps\Calculator_67efcc256e30d958873597b3ac6495b5_0.00094052190255744.h5,Calculator,67efcc256e30d958873597b3ac6495b5,0.7257531947,0.0009405219,meshes/Calculator/67efcc256e30d958873597b3ac6495b5.obj,2000,0.313,0.2324377494585567,0.9048161842950648,True
Calculator_67efcc256e30d958873597b3ac6495b5_0.0010300597987060146.h5,D:\3d-grasp-pose-estimation\dataset\grasps\Calculator_67efcc256e30d958873597b3ac6495b5_0.0010300597987060146.h5,Calculator,67efcc256e30d958873597b3ac6495b5,0.9533876647,0.0010300598,meshes/Calculator/67efcc256e30d958873597b3ac6495b5.obj,2000,0.304,0.2221456832846043,0.9139589903520936,True
Calculator_6b33f889e5b2c5b6177ef3150c947f22_0.016394137192127275.h5,D:\3d-grasp-pose-estimation\dataset\grasps\Calculator_6b33f889e5b2c5b6177ef3150c947f22_0.016394137192127275.h5,Calculator,6b33f889e5b2c5b6177ef3150c947f22,0.0083461592,0.0163941372,meshes/Calculator/6b33f889e5b2c5b6177ef3150c947f22.obj,2000,0.9115,0.6186214843078378,0.9372893286526488,False
Calculator_6ba3f8a4a4750534cc2e054c56e9a85a_0.05136224143657811.h5,D:\3d-grasp-pose-estimation\dataset\grasps\Calculator_6ba3f8a4a4750534cc2e054c56e9a85a_0.05136224143657811.h5,Calculator,6ba3f8a4a4750534cc2e054c56e9a85a,0.464121831,0.0513622414,meshes/Calculator/6ba3f8a4a4750534cc2e054c56e9a85a.obj,2000,0.469,0.3422852990471273,0.929234013873706,False
Calculator_79bf4603c04aa8ae1cdded8ccd3a3fa1_0.0002529586226571369.h5,D:\3d-grasp-pose-estimation\dataset\grasps\Calculator_79bf4603c04aa8ae1cdded8ccd3a3fa1_0.0002529586226571369.h5,Calculator,79bf4603c04aa8ae1cdded8ccd3a3fa1,0.0029220973,0.0002529586,meshes/Calculator/79bf4603c04aa8ae1cdded8ccd3a3fa1.obj,2000,0.776,0.4637047053614381,0.9559685279500812,True
Calculator_79bf4603c04aa8ae1cdded8ccd3a3fa1_0.0005821041618077966.h5,D:\3d-grasp-pose-estimation\dataset\grasps\Calculator_79bf4603c04aa8ae1cdded8ccd3a3fa1_0.0005821041618077966.h5,Calculator,79bf4603c04aa8ae1cdded8ccd3a3fa1,0.0356080605,0.0005821042,meshes/Calculator/79bf4603c04aa8ae1cdded8ccd3a3fa1.obj,2000,0.803,0.5868867471769139,0.968102984448365,True
Calculator_88c302d87bda30c65e8f8bafc1052064_0.04646751072912213.h5,D:\3d-grasp-pose-estimation\dataset\grasps\Calculator_88c302d87bda30c65e8f8bafc1052064_0.04646751072912213.h5,Calculator,88c302d87bda30c65e8f8bafc1052064,0.1298730658,0.0464675107,meshes/Calculator/88c302d87bda30c65e8f8bafc1052064.obj,2000,0.8865,0.6739028071760049,0.9735865181391056,False
Calculator_8b292f77d3ceca046440583ca66a6ee_0.043453770846639074.h5,D:\3d-grasp-pose-estimation\dataset\grasps\Calculator_8b292f77d3ceca046440583ca66a6ee_0.043453770846639074.h5,Calculator,8b292f77d3ceca046440583ca66a6ee,0.0855141149,0.0434537708,meshes/Calculator/8b292f77d3ceca046440583ca66a6ee.obj,2000,0.8295,0.6132893757268638,0.9715517591319622,False
Calculator_8ccb82862dac1e512846fa729d90e125_0.03896279385841016.h5,D:\3d-grasp-pose-estimation\dataset\grasps\Calculator_8ccb82862dac1e512846fa729d90e125_0.03896279385841016.h5,Calculator,8ccb82862dac1e512846fa729d90e125,0.0777037155,0.0389627939,meshes/Calculator/8ccb82862dac1e512846fa729d90e125.obj,2000,0.7665,0.5706005328508186,0.9799721933738968,False
Calculator_9601a3be08cd1dcfc6f38051a0177f8e_0.02578465976827547.h5,D:\3d-grasp-pose-estimation\dataset\grasps\Calculator_9601a3be08cd1dcfc6f38051a0177f8e_0.02578465976827547.h5,Calculator,9601a3be08cd1dcfc6f38051a0177f8e,0.0546386009,0.0257846598,meshes/Calculator/9601a3be08cd1dcfc6f38051a0177f8e.obj,2000,0.8435,0.6118048967587576,0.976670292093449,False
Calculator_98eb939617847c7f3827f738c1a435b_0.023604141372611496.h5,D:\3d-grasp-pose-estimation\dataset\grasps\Calculator_98eb939617847c7f3827f738c1a435b_0.023604141372611496.h5,Calculator,98eb939617847c7f3827f738c1a435b,0.261265828,0.0236041414,meshes/Calculator/98eb939617847c7f3827f738c1a435b.obj,2000,0.6455,0.48658138745069,0.9717240961950672,False
Calculator_9c9b1758dd61c4168d66b04680005e70_0.01990942561214854.h5,D:\3d-grasp-pose-estimation\dataset\grasps\Calculator_9c9b1758dd61c4168d66b04680005e70_0.01990942561214854.h5,Calculator,9c9b1758dd61c4168d66b04680005e70,0.0350348972,0.0199094256,meshes/Calculator/9c9b1758dd61c4168d66b04680005e70.obj,2000,0.88,0.3963126940872968,0.8926950022591695,False
Calculator_a1a602b6c9467ce1920de219c00d1c3b_0.050880375993039566.h5,D:\3d-grasp-pose-estimation\dataset\grasps\Calculator_a1a602b6c9467ce1920de219c00d1c3b_0.050880375993039566.h5,Calculator,a1a602b6c9467ce1920de219c00d1c3b,0.2152150309,0.050880376,meshes/Calculator/a1a602b6c9467ce1920de219c00d1c3b.obj,2000,0.741,0.5549738950298284,0.9644359071109524,False
Calculator_abe7d4239af7db4f69efbadfeeff28b7_0.03809134116874479.h5,D:\3d-grasp-pose-estimation\dataset\grasps\Calculator_abe7d4239af7db4f69efbadfeeff28b7_0.03809134116874479.h5,Calculator,abe7d4239af7db4f69efbadfeeff28b7,0.1564170211,0.0380913412,meshes/Calculator/abe7d4239af7db4f69efbadfeeff28b7.obj,2000,0.8305,0.6203854599664202,0.9681881476793384,False
Calculator_ba19649ebdf4e92fa6fdf2685cdc27cd_0.01891742328295218.h5,D:\3d-grasp-pose-estimation\dataset\grasps\Calculator_ba19649ebdf4e92fa6fdf2685cdc27cd_0.01891742328295218.h5,Calculator,ba19649ebdf4e92fa6fdf2685cdc27cd,0.0011847507,0.0189174233,meshes/Calculator/ba19649ebdf4e92fa6fdf2685cdc27cd.obj,2000,0.94,0.6076530548587225,0.9322148400886692,False
Calculator_bd983ce3c4734098303cda9f385c061_0.00030766581658982456.h5,D:\3d-grasp-pose-estimation\dataset\grasps\Calculator_bd983ce3c4734098303cda9f385c061_0.00030766581658982456.h5,Calculator,bd983ce3c4734098303cda9f385c061,0.1706708557,0.0003076658,meshes/Calculator/bd983ce3c4734098303cda9f385c061.obj,2000,0.865,0.6720125132284752,0.9741426619915484,True
Calculator_c13f22c6d442694a45d5a97317136194_0.000650279622730277.h5,D:\3d-grasp-pose-estimation\dataset\grasps\Calculator_c13f22c6d442694a45d5a97317136194_0.000650279622730277.h5,Calculator,c13f22c6d442694a45d5a97317136194,0.0470074448,0.0006502796,meshes/Calculator/c13f22c6d442694a45d5a97317136194.obj,2000,0.9145,0.657351669623073,0.9729279877132744,True
Calculator_cdf2273b23d3f147f1c83b9415baaca4_0.023184843627211512.h5,D:\3d-grasp-pose-estimation\dataset\grasps\Calculator_cdf2273b23d3f147f1c83b9415baaca4_0.023184843627211512.h5,Calculator,cdf2273b23d3f147f1c83b9415baaca4,0.2715639889,0.0231848436,meshes/Calculator/cdf2273b23d3f147f1c83b9415baaca4.obj,2000,0.3275,0.2558983661808393,0.9682602290960428,False
Calculator_d08f980577e061b3689728fb96d00170_0.029114818031504987.h5,D:\3d-grasp-pose-estimation\dataset\grasps\Calculator_d08f980577e061b3689728fb96d00170_0.029114818031504987.h5,Calculator,d08f980577e061b3689728fb96d00170,0.0786719794,0.029114818,meshes/Calculator/d08f980577e061b3689728fb96d00170.obj,2000,0.8505,0.624075401125206,0.9805748419768464,False
Calculator_ddd053d1db789cca9c6d98002e5b7f0_0.04931607678352191.h5,D:\3d-grasp-pose-estimation\dataset\grasps\Calculator_ddd053d1db789cca9c6d98002e5b7f0_0.04931607678352191.h5,Calculator,ddd053d1db789cca9c6d98002e5b7f0,0.0501045609,0.0493160768,meshes/Calculator/ddd053d1db789cca9c6d98002e5b7f0.obj,2000,0.841,0.607396349590737,0.9553517215046607,False
Calculator_e1b66636b997771b23cad435b162a966_0.0003668723724952453.h5,D:\3d-grasp-pose-estimation\dataset\grasps\Calculator_e1b66636b997771b23cad435b162a966_0.0003668723724952453.h5,Calculator,e1b66636b997771b23cad435b162a966,0.1574296211,0.0003668724,meshes/Calculator/e1b66636b997771b23cad435b162a966.obj,2000,0.729,0.5704805983940449,0.9722920777676544,True
Calculator_e74f9d8953b07caf0c9aa1f26355fec_0.02146180225534246.h5,D:\3d-grasp-pose-estimation\dataset\grasps\Calculator_e74f9d8953b07caf0c9aa1f26355fec_0.02146180225534246.h5,Calculator,e74f9d8953b07caf0c9aa1f26355fec,0.0114686732,0.0214618023,meshes/Calculator/e74f9d8953b07caf0c9aa1f26355fec.obj,2000,0.8325,0.4983413600350491,0.9648574653411186,False
Camera_1221201ed6aac041745b4b48c30a506e_0.06289237422334275.h5,D:\3d-grasp-pose-estimation\dataset\grasps\Camera_1221201ed6aac041745b4b48c30a506e_0.06289237422334275.h5,Camera,1221201ed6aac041745b4b48c30a506e,0.0166548714,0.0628923742,meshes/Camera/1221201ed6aac041745b4b48c30a506e.obj,2000,0.687,0.4956239210022397,0.974140711267164,False
Camera_155ffb08fba5df33f0c6f578f0594c3_0.0005503148206901729.h5,D:\3d-grasp-pose-estimation\dataset\grasps\Camera_155ffb08fba5df33f0c6f578f0594c3_0.0005503148206901729.h5,Camera,155ffb08fba5df33f0c6f578f0594c3,0.2229003638,0.0005503148,meshes/Camera/155ffb08fba5df33f0c6f578f0594c3.obj,2000,0.809,0.5744657177856675,0.985986204007091,True
Camera_1ab3abb5c090d9b68e940c4e64a94e1e_0.0093254513746155.h5,D:\3d-grasp-pose-estimation\dataset\grasps\Camera_1ab3abb5c090d9b68e940c4e64a94e1e_0.0093254513746155.h5,Camera,1ab3abb5c090d9b68e940c4e64a94e1e,0.1969635689,0.0093254514,meshes/Camera/1ab3abb5c090d9b68e940c4e64a94e1e.obj,2000,0.658,0.4824379906064535,0.9906790127424648,True
Camera_1cc93f96ad5e16a85d3f270c1c35f1c7_0.0044886857774932435.h5,D:\3d-grasp-pose-estimation\dataset\grasps\Camera_1cc93f96ad5e16a85d3f270c1c35f1c7_0.0044886857774932435.h5,Camera,1cc93f96ad5e16a85d3f270c1c35f1c7,0.0163218135,0.0044886858,meshes/Camera/1cc93f96ad5e16a85d3f270c1c35f1c7.obj,2000,0.7815,0.544417100737264,0.9793646895200576,True
Camera_235a6dd25c0a6f7b66f19f26ac490096_0.0502029476387363.h5,D:\3d-grasp-pose-estimation\dataset\grasps\Camera_235a6dd25c0a6f7b66f19f26ac490096_0.0502029476387363.h5,Camera,235a6dd25c0a6f7b66f19f26ac490096,0.825922113,0.0502029476,meshes/Camera/235a6dd25c0a6f7b66f19f26ac490096.obj,2000,0.0,0.0,0.0,False
Camera_25c02ff35176dd9b693204b85bb5df03_0.0011901623263404738.h5,D:\3d-grasp-pose-estimation\dataset\grasps\Camera_25c02ff35176dd9b693204b85bb5df03_0.0011901623263404738.h5,Camera,25c02ff35176dd9b693204b85bb5df03,0.1107784562,0.0011901623,meshes/Camera/25c02ff35176dd9b693204b85bb5df03.obj,2000,0.8225,0.6555414171137872,0.9939049859250012,True
Camera_2693df58698a2ca29c723bc28575d785_0.0039579565522273805.h5,D:\3d-grasp-pose-estimation\dataset\grasps\Camera_2693df58698a2ca29c723bc28575d785_0.0039579565522273805.h5,Camera,2693df58698a2ca29c723bc28575d785,0.3510043742,0.0039579566,meshes/Camera/2693df58698a2ca29c723bc28575d785.obj,2000,0.7635,0.6567961327491924,0.9719146293351164,True
Camera_277d39e828e52f276f6efea42bf79478_0.030988064725856333.h5,D:\3d-grasp-pose-estimation\dataset\grasps\Camera_277d39e828e52f276f6efea42bf79478_0.030988064725856333.h5,Camera,277d39e828e52f276f6efea42bf79478,0.4374946037,0.0309880647,meshes/Camera/277d39e828e52f276f6efea42bf79478.obj,2000,0.3915,0.2894336002312354,0.9380157173926684,False
Camera_2fc6168fba3ef6953ada8db96f6d95a3_0.0028122353080823202.h5,D:\3d-grasp-pose-estimation\dataset\grasps\Camera_2fc6168fba3ef6953ada8db96f6d95a3_0.0028122353080823202.h5,Camera,2fc6168fba3ef6953ada8db96f6d95a3,0.0438645467,0.0028122353,meshes/Camera/2fc6168fba3ef6953ada8db96f6d95a3.obj,2000,0.7255,0.52429561755354,0.9894765912853016,True
Camera_2fc6168fba3ef6953ada8db96f6d95a3_0.0056405113643264795.h5,D:\3d-grasp-pose-estimation\dataset\grasps\Camera_2fc6168fba3ef6953ada8db96f6d95a3_0.0056405113643264795.h5,Camera,2fc6168fba3ef6953ada8db96f6d95a3,0.3539273393,0.0056405114,meshes/Camera/2fc6168fba3ef6953ada8db96f6d95a3.obj,2000,0.2785,0.1973600485187759,0.911191339367357,True
Camera_3008d608438d62a96e70c97582b58466_0.00022521161299334807.h5,D:\3d-grasp-pose-estimation\dataset\grasps\Camera_3008d608438d62a96e70c97582b58466_0.00022521161299334807.h5,Camera,3008d608438d62a96e70c97582b58466,0.0247377337,0.0002252116,meshes/Camera/3008d608438d62a96e70c97582b58466.obj,2000,0.6495,0.4774187124268827,0.9673458466897874,True
Camera_32f4aa21bdb87e5997a5d09d1e29f30b_0.0035452846904191885.h5,D:\3d-grasp-pose-estimation\dataset\grasps\Camera_32f4aa21bdb87e5997a5d09d1e29f30b_0.0035452846904191885.h5,Camera,32f4aa21bdb87e5997a5d09d1e29f30b,0.0013639599,0.0035452847,meshes/Camera/32f4aa21bdb87e5997a5d09d1e29f30b.obj,2000,0.898,0.6411249996726196,0.9874862496581844,True
Camera_4570f175711c193cc01557b97c8aeedb_0.013563807497287278.h5,D:\3d-grasp-pose-estimation\dataset\grasps\Camera_4570f175711c193cc01557b97c8aeedb_0.013563807497287278.h5,Camera,4570f175711c193cc01557b97c8aeedb,0.0003212554,0.0135638075,meshes/Camera/4570f175711c193cc01557b97c8aeedb.obj,2000,0.694,0.3669506177464554,0.9758221311004064,False
Camera_4801fb3bd8ed2551d4ab0eed66631cfe_0.08725773674005217.h5,D:\3d-grasp-pose-estimation\dataset\grasps\Camera_4801fb3bd8ed2551d4ab0eed66631cfe_0.08725773674005217.h5,Camera,4801fb3bd8ed2551d4ab0eed66631cfe,0.1150947766,0.0872577367,meshes/Camera/4801fb3bd8ed2551d4ab0eed66631cfe.obj,2000,0.4865,0.3035872037210606,0.9212801795698954,False
Camera_48e26e789524c158e1e4b7162e96446c_0.055445629686042504.h5,D:\3d-grasp-pose-estimation\dataset\grasps\Camera_48e26e789524c158e1e4b7162e96446c_0.055445629686042504.h5,Camera,48e26e789524c158e1e4b7162e96446c,1.5430436553,0.0554456297,meshes/Camera/48e26e789524c158e1e4b7162e96446c.obj,2000,0.019,0.0161202716145002,0.898096162323532,False
Camera_4b99c1df215aa8e0fb1dc300162ac931_0.012980615517408676.h5,D:\3d-grasp-pose-estimation\dataset\grasps\Camera_4b99c1df215aa8e0fb1dc300162ac931_0.012980615517408676.h5,Camera,4b99c1df215aa8e0fb1dc300162ac931,0.0140662103,0.0129806155,meshes/Camera/4b99c1df215aa8e0fb1dc300162ac931.obj,2000,0.668,0.4777974935215756,0.969980470097667,False
Camera_4cd861035c740db5a33f3afcb8763f26_0.0002763834031799505.h5,D:\3d-grasp-pose-estimation\dataset\grasps\Camera_4cd861035c740db5a33f3afcb8763f26_0.0002763834031799505.h5,Camera,4cd861035c740db5a33f3afcb8763f26,0.0060831046,0.0002763834,meshes/Camera/4cd861035c740db5a33f3afcb8763f26.obj,2000,0.6115,0.4256158063301044,0.9510967028176422,True
Camera_4cd861035c740db5a33f3afcb8763f26_0.0009882019364893808.h5,D:\3d-grasp-pose-estimation\dataset\grasps\Camera_4cd861035c740db5a33f3afcb8763f26_0.0009882019364893808.h5,Camera,4cd861035c740db5a33f3afcb8763f26,0.2780523078,0.0009882019,meshes/Camera/4cd861035c740db5a33f3afcb8763f26.obj,2000,0.3435,0.2760254644399429,0.9894334818810512,True
Camera_509017601d92a7d1db286a46dfc37518_0.0005890840347066602.h5,D:\3d-grasp-pose-estimation\dataset\grasps\Camera_509017601d92a7d1db286a46dfc37518_0.0005890840347066602.h5,Camera,509017601d92a7d1db286a46dfc37518,0.8242938268,0.000589084,meshes/Camera/509017601d92a7d1db286a46dfc37518.obj,2000,0.048,0.0424249441493915,0.9193106076429644,True
Camera_5265ff657b9db80cafae29a76344a143_0.007153253033780975.h5,D:\3d-grasp-pose-estimation\dataset\grasps\Camera_5265ff657b9db80cafae29a76344a143_0.007153253033780975.h5,Camera,5265ff657b9db80cafae29a76344a143,0.5223126507,0.007153253,meshes/Camera/5265ff657b9db80cafae29a76344a143.obj,2000,0.124,0.0863861107828328,0.9715506214226078,True
Camera_5334cfe15f80099f15ac67104577aee7_0.05180484881354359.h5,D:\3d-grasp-pose-estimation\dataset\grasps\Camera_5334cfe15f80099f15ac67104577aee7_0.05180484881354359.h5,Camera,5334cfe15f80099f15ac67104577aee7,0.1396125806,0.0518048488,meshes/Camera/5334cfe15f80099f15ac67104577aee7.obj,2000,0.8205,0.6014156402763924,0.9676382871564168,False
Camera_54a51457d6dd2e1a3f7e27638e63d848_0.019636112700937913.h5,D:\3d-grasp-pose-estimation\dataset\grasps\Camera_54a51457d6dd2e1a3f7e27638e63d848_0.019636112700937913.h5,Camera,54a51457d6dd2e1a3f7e27638e63d848,0.0264457198,0.0196361127,meshes/Camera/54a51457d6dd2e1a3f7e27638e63d848.obj,2000,0.664,0.4902676661943149,0.9727188990593488,False
Camera_58cf4c93d21340eb348c71ec1478fcc0_0.001743971258921778.h5,D:\3d-grasp-pose-estimation\dataset\grasps\Camera_58cf4c93d21340eb348c71ec1478fcc0_0.001743971258921778.h5,Camera,58cf4c93d21340eb348c71ec1478fcc0,0.1186340224,0.0017439713,meshes/Camera/58cf4c93d21340eb348c71ec1478fcc0.obj,2000,0.8385,0.6446269862137408,0.9753008072052192,True
Camera_63d98cb438b2167bfd3570ab026dd825_0.00045040865183606485.h5,D:\3d-grasp-pose-estimation\dataset\grasps\Camera_63d98cb438b2167bfd3570ab026dd825_0.00045040865183606485.h5,Camera,63d98cb438b2167bfd3570ab026dd825,0.0784745758,0.0004504087,meshes/Camera/63d98cb438b2167bfd3570ab026dd825.obj,2000,0.367,0.272994514739788,0.9787331658045008,True
Camera_63ecda62ba75d0bc1431e1988c14c42c_0.09107329082198003.h5,D:\3d-grasp-pose-estimation\dataset\grasps\Camera_63ecda62ba75d0bc1431e1988c14c42c_0.09107329082198003.h5,Camera,63ecda62ba75d0bc1431e1988c14c42c,1.2048032422,0.0910732908,meshes/Camera/63ecda62ba75d0bc1431e1988c14c42c.obj,2000,0.0,0.0,0.0,False
Camera_6ca77b19e3f52c5031c1d3ccd72d7161_0.046047270048849474.h5,D:\3d-grasp-pose-estimation\dataset\grasps\Camera_6ca77b19e3f52c5031c1d3ccd72d7161_0.046047270048849474.h5,Camera,6ca77b19e3f52c5031c1d3ccd72d7161,0.5363997401,0.04604727,meshes/Camera/6ca77b19e3f52c5031c1d3ccd72d7161.obj,2000,0.0585,0.0458984972134893,0.9592329110148397,False
Camera_7077395b60bf4aeb3cb44973ec1ffcf8_0.06227829605733262.h5,D:\3d-grasp-pose-estimation\dataset\grasps\Camera_7077395b60bf4aeb3cb44973ec1ffcf8_0.06227829605733262.h5,Camera,7077395b60bf4aeb3cb44973ec1ffcf8,0.8903251818,0.0622782961,meshes/Camera/7077395b60bf4aeb3cb44973ec1ffcf8.obj,2000,0.6135,0.2012931842825397,0.8994160315495483,False
Camera_74ebdf5a3cdf33ebc6966f67e1bb9e90_0.0042491508956876735.h5,D:\3d-grasp-pose-estimation\dataset\grasps\Camera_74ebdf5a3cdf33ebc6966f67e1bb9e90_0.0042491508956876735.h5,Camera,74ebdf5a3cdf33ebc6966f67e1bb9e90,0.1024036826,0.0042491509,meshes/Camera/74ebdf5a3cdf33ebc6966f67e1bb9e90.obj,2000,0.729,0.5810499131112178,0.9711626170101872,True
Camera_7ad99d8afa9923f62ca4ccaac6a2d1d_0.02011891998607204.h5,D:\3d-grasp-pose-estimation\dataset\grasps\Camera_7ad99d8afa9923f62ca4ccaac6a2d1d_0.02011891998607204.h5,Camera,7ad99d8afa9923f62ca4ccaac6a2d1d,0.3468377749,0.02011892,meshes/Camera/7ad99d8afa9923f62ca4ccaac6a2d1d.obj,2000,0.7505,0.440054166889172,0.9595180432716738,False
Camera_7bff4fd4dc53de7496dece3f86cb5dd5_0.029545033807903347.h5,D:\3d-grasp-pose-estimation\dataset\grasps\Camera_7bff4fd4dc53de7496dece3f86cb5dd5_0.029545033807903347.h5,Camera,7bff4fd4dc53de7496dece3f86cb5dd5,0.0337740436,0.0295450338,meshes/Camera/7bff4fd4dc53de7496dece3f86cb5dd5.obj,2000,0.842,0.612060030915117,0.9742551705174356,False
Camera_7ef29f8a7a132c46e0afa7d1aded497_0.04051839303943796.h5,D:\3d-grasp-pose-estimation\dataset\grasps\Camera_7ef29f8a7a132c46e0afa7d1aded497_0.04051839303943796.h5,Camera,7ef29f8a7a132c46e0afa7d1aded497,0.1543992288264867,0.0405183930394379,meshes/Camera/7ef29f8a7a132c46e0afa7d1aded497.obj,2000,0.953,0.7209317459023589,0.9705982112281604,False
Camera_7fb6049c54bca61895fab40439a8e375_0.00010902320926205311.h5,D:\3d-grasp-pose-estimation\dataset\grasps\Camera_7fb6049c54bca61895fab40439a8e375_0.00010902320926205311.h5,Camera,7fb6049c54bca61895fab40439a8e375,0.2541599319,0.0001090232,meshes/Camera/7fb6049c54bca61895fab40439a8e375.obj,2000,0.5885,0.4572251325470459,0.9960680373726594,True
Camera_8432562562f105887b6fd5468f603b31_0.0012372195589183369.h5,D:\3d-grasp-pose-estimation\dataset\grasps\Camera_8432562562f105887b6fd5468f603b31_0.0012372195589183369.h5,Camera,8432562562f105887b6fd5468f603b31,0.019391415,0.0012372196,meshes/Camera/8432562562f105887b6fd5468f603b31.obj,2000,0.7905,0.5866566648710141,0.9532460708212512,True
Camera_879727590f0649c167964ba700cd97f5_0.004786921091619138.h5,D:\3d-grasp-pose-estimation\dataset\grasps\Camera_879727590f0649c167964ba700cd97f5_0.004786921091619138.h5,Camera,879727590f0649c167964ba700cd97f5,0.0428704084,0.0047869211,meshes/Camera/879727590f0649c167964ba700cd97f5.obj,2000,0.821,0.6000748775996945,0.983879883608862,True
Camera_8c1d677d14d828b852ba02b2eec04f5e_0.9914937983477022.h5,D:\3d-grasp-pose-estimation\dataset\grasps\Camera_8c1d677d14d828b852ba02b2eec04f5e_0.9914937983477022.h5,Camera,8c1d677d14d828b852ba02b2eec04f5e,0.2068983024,0.9914937983,meshes/Camera/8c1d677d14d828b852ba02b2eec04f5e.obj,2000,0.414,0.3324319169010715,0.9844844523876912,True
Camera_90198c0aaf0156ce764e2db342c0e628_0.033942810400029506.h5,D:\3d-grasp-pose-estimation\dataset\grasps\Camera_90198c0aaf0156ce764e2db342c0e628_0.033942810400029506.h5,Camera,90198c0aaf0156ce764e2db342c0e628,0.2295049923,0.0339428104,meshes/Camera/90198c0aaf0156ce764e2db342c0e628.obj,2000,0.5805,0.4763280387209399,0.9830244265435958,False
